user_id,最近一次购买时间
119654,2017-12-03
119657,2017-12-03
119659,2017-12-01
119664,2017-12-02
119668,2017-12-03
119690,2017-12-03
11970,2017-12-03
119720,2017-11-30
119735,2017-12-02
119741,2017-12-02
119746,2017-12-02
11975,2017-12-03
119750,2017-11-25
119758,2017-11-28
11976,2017-12-03
119767,2017-12-02
119770,2017-11-27
119775,2017-12-03
119820,2017-11-27
119831,2017-12-03
119862,2017-12-02
119879,2017-12-02
11988,2017-11-25
119880,2017-12-01
119883,2017-12-02
119895,2017-11-30
119915,2017-12-03
119925,2017-12-03
119940,2017-11-30
119942,2017-11-26
119944,2017-11-29
11995,2017-11-26
119961,2017-12-03
119970,2017-12-03
119974,2017-12-03
11998,2017-11-26
119982,2017-11-25
119991,2017-12-02
119998,2017-12-03
119999,2017-12-03
120009,2017-12-02
12002,2017-11-27
120026,2017-11-30
120036,2017-12-03
120038,2017-11-27
12004,2017-12-02
120047,2017-11-30
120052,2017-11-29
120059,2017-11-29
120062,2017-11-27
120071,2017-12-03
120076,2017-11-30
120089,2017-12-01
120093,2017-12-02
120114,2017-12-03
120118,2017-11-30
120129,2017-12-03
120134,2017-11-28
120135,2017-12-03
120137,2017-11-30
120150,2017-12-03
120201,2017-11-26
120228,2017-12-02
120238,2017-11-28
120241,2017-12-03
12026,2017-12-02
120267,2017-11-29
120269,2017-12-03
120271,2017-12-01
120283,2017-11-28
120295,2017-12-03
1203,2017-11-26
120301,2017-11-25
120304,2017-12-02
120305,2017-12-02
120315,2017-12-02
120326,2017-12-01
120336,2017-11-27
120338,2017-11-29
120344,2017-11-29
120346,2017-11-25
120349,2017-12-03
12035,2017-12-02
12037,2017-12-02
120374,2017-12-01
120375,2017-11-30
120379,2017-12-02
120381,2017-11-30
120388,2017-11-25
120396,2017-12-03
120398,2017-12-03
120419,2017-11-26
120422,2017-12-01
120425,2017-11-27
120426,2017-12-01
120442,2017-12-01
120444,2017-11-25
120448,2017-12-02
120452,2017-11-29
120454,2017-11-29
120456,2017-11-29
120466,2017-11-28
120471,2017-11-28
120477,2017-11-26
120478,2017-11-30
120479,2017-11-27
120493,2017-12-01
12050,2017-12-01
120504,2017-12-03
120514,2017-12-02
120518,2017-11-28
120524,2017-11-28
120528,2017-11-30
120534,2017-12-01
120563,2017-12-02
120565,2017-11-30
120575,2017-12-03
120581,2017-12-03
120587,2017-11-30
120592,2017-11-26
120594,2017-12-02
120604,2017-11-29
120615,2017-11-30
120621,2017-11-30
120627,2017-12-03
120630,2017-12-03
120634,2017-11-30
12064,2017-12-03
120640,2017-12-03
120641,2017-11-29
120665,2017-11-29
120674,2017-11-30
120675,2017-11-28
12068,2017-12-03
120710,2017-12-01
120711,2017-12-03
120713,2017-12-01
120734,2017-12-02
120745,2017-12-02
12076,2017-11-25
120760,2017-11-27
120765,2017-11-27
12077,2017-11-30
120771,2017-12-03
120774,2017-12-03
12078,2017-12-02
120781,2017-11-29
120785,2017-11-29
12082,2017-12-01
120823,2017-12-03
120825,2017-12-03
120830,2017-12-03
12084,2017-11-25
120849,2017-12-03
120851,2017-12-02
120862,2017-12-03
12087,2017-11-29
120872,2017-12-01
12088,2017-11-28
120880,2017-11-25
120887,2017-12-03
120891,2017-11-28
120900,2017-11-30
120910,2017-11-26
120922,2017-12-02
120929,2017-12-03
120932,2017-12-03
120938,2017-12-02
120939,2017-12-03
120943,2017-12-03
12095,2017-12-03
120958,2017-11-26
120959,2017-11-29
120968,2017-12-03
120975,2017-11-29
120977,2017-11-26
120986,2017-12-01
120988,2017-12-03
12099,2017-12-01
120993,2017-12-03
121,2017-11-25
121006,2017-12-03
121018,2017-11-29
121020,2017-11-30
121021,2017-12-01
121024,2017-11-30
121025,2017-11-29
121027,2017-12-03
121036,2017-11-28
12104,2017-12-02
12105,2017-12-01
121066,2017-12-03
121069,2017-12-03
121070,2017-12-02
121076,2017-12-03
121084,2017-11-27
121085,2017-12-02
12110,2017-12-03
121102,2017-12-03
121111,2017-12-01
121117,2017-12-02
12112,2017-12-03
121122,2017-11-29
121123,2017-12-01
121129,2017-12-02
121131,2017-11-30
121132,2017-11-28
121133,2017-12-03
121136,2017-12-03
121137,2017-11-26
121156,2017-11-28
12117,2017-12-03
121172,2017-11-29
121174,2017-12-03
121182,2017-12-03
121189,2017-12-02
121194,2017-11-30
121196,2017-12-01
121198,2017-12-03
1212,2017-12-03
121204,2017-12-03
121206,2017-12-02
121217,2017-11-29
121218,2017-12-03
121219,2017-12-03
121223,2017-11-28
12124,2017-12-02
121249,2017-11-29
121285,2017-11-25
121288,2017-12-02
121293,2017-11-29
121321,2017-12-03
121322,2017-11-29
121325,2017-12-03
12133,2017-12-03
121330,2017-11-25
121337,2017-12-02
121366,2017-11-26
121373,2017-12-01
121377,2017-11-28
121379,2017-12-02
121389,2017-12-03
121393,2017-11-30
121417,2017-12-03
121423,2017-11-27
121425,2017-12-01
12143,2017-11-29
121434,2017-11-29
121440,2017-11-30
121445,2017-11-25
12146,2017-12-02
121471,2017-12-01
121475,2017-11-25
121479,2017-11-30
121502,2017-12-03
121507,2017-12-01
12151,2017-11-26
121510,2017-11-29
121515,2017-12-03
121528,2017-11-28
121530,2017-11-28
121531,2017-11-25
121533,2017-11-26
121536,2017-12-03
121538,2017-11-28
121540,2017-12-03
121551,2017-12-02
121563,2017-12-02
121571,2017-12-03
121572,2017-11-25
121575,2017-12-01
121584,2017-12-01
121589,2017-11-27
121592,2017-11-27
121601,2017-12-02
121605,2017-12-02
121613,2017-12-03
12163,2017-12-02
121637,2017-12-03
121669,2017-12-01
121684,2017-12-03
12169,2017-11-27
121705,2017-11-30
121711,2017-11-28
121724,2017-12-03
121741,2017-12-03
121747,2017-11-30
121757,2017-11-30
121766,2017-11-29
121773,2017-11-28
121777,2017-11-30
12178,2017-11-25
121789,2017-12-03
121798,2017-12-02
12180,2017-12-01
121801,2017-12-01
121808,2017-12-02
121810,2017-11-30
121820,2017-11-30
121824,2017-12-03
121837,2017-12-02
121843,2017-12-02
121849,2017-11-29
121853,2017-11-26
121854,2017-12-03
121858,2017-12-03
12186,2017-12-02
121868,2017-11-27
121877,2017-12-03
121881,2017-11-27
121890,2017-12-03
121895,2017-11-29
121899,2017-11-27
121910,2017-12-03
121924,2017-12-03
121929,2017-11-27
121935,2017-11-27
121937,2017-12-02
121938,2017-12-01
121941,2017-12-02
121948,2017-12-03
121955,2017-11-30
121968,2017-11-27
12197,2017-11-25
121970,2017-11-26
121974,2017-12-01
121975,2017-12-02
121985,2017-12-03
121986,2017-12-01
121993,2017-11-27
121996,2017-12-03
122,2017-12-02
122004,2017-12-01
122005,2017-12-02
12202,2017-12-03
122020,2017-12-03
122033,2017-12-03
12204,2017-12-01
122046,2017-12-03
122066,2017-11-30
122074,2017-11-26
122077,2017-11-26
122083,2017-12-02
122091,2017-12-03
122103,2017-11-26
122105,2017-12-03
122115,2017-12-03
122125,2017-11-26
12213,2017-12-03
122133,2017-11-30
122162,2017-12-03
122170,2017-12-01
122172,2017-11-28
122177,2017-12-03
12218,2017-11-27
122193,2017-11-28
122201,2017-11-30
122211,2017-11-27
122214,2017-12-03
122228,2017-12-03
122232,2017-12-02
122253,2017-12-03
122264,2017-12-03
122265,2017-12-03
122272,2017-12-01
122276,2017-12-02
122277,2017-12-01
122286,2017-12-03
122292,2017-11-28
122293,2017-11-29
122294,2017-12-01
12230,2017-12-02
122308,2017-12-03
122309,2017-12-01
122311,2017-12-01
122323,2017-11-27
122333,2017-12-03
122335,2017-11-28
122338,2017-11-30
122341,2017-11-28
122342,2017-11-25
122346,2017-11-27
122369,2017-12-03
122373,2017-12-01
122379,2017-12-03
122383,2017-12-02
122387,2017-12-03
122389,2017-12-03
122393,2017-12-01
122395,2017-12-01
122397,2017-11-29
122403,2017-12-01
122405,2017-11-25
122410,2017-12-02
122413,2017-12-01
122423,2017-12-02
122433,2017-11-29
122446,2017-12-01
122448,2017-12-03
122470,2017-11-29
122471,2017-12-01
122477,2017-11-29
122485,2017-12-03
122492,2017-12-03
122497,2017-12-03
122501,2017-11-30
122502,2017-11-28
122503,2017-12-02
122504,2017-12-03
122512,2017-12-02
122523,2017-12-03
122544,2017-11-30
122545,2017-11-27
12255,2017-11-26
122557,2017-12-02
122558,2017-12-01
122560,2017-11-25
122563,2017-12-03
122573,2017-12-03
122574,2017-12-02
122578,2017-12-03
122604,2017-11-28
122607,2017-12-03
12261,2017-11-30
122616,2017-12-02
122619,2017-12-03
122634,2017-12-01
122642,2017-12-02
12265,2017-12-01
122655,2017-11-29
122657,2017-11-25
122664,2017-12-03
122667,2017-11-30
122670,2017-12-02
12268,2017-12-02
122689,2017-12-01
122691,2017-11-28
122693,2017-12-01
122706,2017-12-03
122723,2017-12-03
122729,2017-11-27
122735,2017-12-02
12274,2017-12-03
122771,2017-11-28
122774,2017-12-02
122782,2017-12-03
122784,2017-11-29
122801,2017-12-01
122824,2017-12-03
122829,2017-12-01
12283,2017-12-01
122842,2017-12-01
122852,2017-12-03
122853,2017-12-01
122855,2017-12-02
122860,2017-12-02
122862,2017-12-03
122864,2017-12-02
122869,2017-12-02
122871,2017-12-02
122874,2017-11-30
12289,2017-12-02
122893,2017-12-03
122896,2017-12-03
122901,2017-12-02
122905,2017-11-28
122910,2017-12-02
122911,2017-12-02
122917,2017-12-01
122919,2017-12-03
122926,2017-12-03
122929,2017-12-01
122935,2017-12-03
122939,2017-12-02
12295,2017-12-01
122953,2017-11-28
122958,2017-12-01
122976,2017-12-03
12298,2017-11-29
122981,2017-12-03
122985,2017-12-02
122993,2017-11-29
123000,2017-11-26
123003,2017-12-02
123014,2017-12-01
123020,2017-12-02
123028,2017-12-02
123035,2017-12-03
123036,2017-11-28
123041,2017-11-26
123057,2017-12-01
123063,2017-11-26
123064,2017-12-02
123076,2017-12-02
12308,2017-12-01
123081,2017-11-30
123084,2017-11-29
123087,2017-11-30
123090,2017-11-27
123094,2017-12-01
123102,2017-12-03
123103,2017-11-28
123108,2017-11-28
123109,2017-12-03
123111,2017-11-28
123118,2017-12-02
123123,2017-11-26
123131,2017-11-30
123132,2017-12-02
123134,2017-12-02
123145,2017-11-29
123150,2017-12-01
123151,2017-11-25
123156,2017-11-30
123170,2017-11-30
123172,2017-11-29
123177,2017-11-27
123178,2017-12-03
123192,2017-12-03
123194,2017-12-01
123209,2017-11-29
123213,2017-11-29
123217,2017-11-29
12322,2017-12-02
123222,2017-12-02
123241,2017-12-03
123242,2017-12-03
123243,2017-11-25
123245,2017-11-30
123246,2017-11-30
12325,2017-11-29
123252,2017-12-03
123256,2017-12-02
123264,2017-12-02
123272,2017-11-30
123275,2017-11-28
123286,2017-12-03
123301,2017-11-29
123302,2017-11-29
123304,2017-12-03
123312,2017-12-03
123313,2017-12-03
123314,2017-12-02
123316,2017-12-03
123317,2017-12-03
123325,2017-11-30
12333,2017-11-30
123340,2017-12-02
123344,2017-12-02
123347,2017-11-26
123348,2017-12-01
123350,2017-12-03
123374,2017-12-03
123388,2017-11-29
123389,2017-12-01
1234,2017-11-27
123400,2017-11-27
123403,2017-12-02
123407,2017-11-26
123433,2017-11-27
123447,2017-11-25
123473,2017-11-25
123493,2017-11-25
12350,2017-12-03
123505,2017-11-29
12351,2017-12-02
123519,2017-12-02
123520,2017-12-03
123521,2017-11-27
123522,2017-11-27
123525,2017-12-03
123530,2017-12-02
123539,2017-12-02
123541,2017-11-29
123543,2017-12-03
123545,2017-12-01
123553,2017-12-03
12356,2017-12-02
123563,2017-12-02
123565,2017-12-02
123570,2017-11-26
123579,2017-12-01
123584,2017-11-28
123585,2017-11-29
12360,2017-12-03
123603,2017-11-29
123608,2017-12-01
123611,2017-12-03
123632,2017-11-26
123635,2017-12-02
123657,2017-11-27
123669,2017-12-03
123672,2017-12-03
123694,2017-12-03
123706,2017-11-29
123714,2017-12-02
12373,2017-11-28
123748,2017-11-29
12375,2017-12-01
123755,2017-12-03
123756,2017-12-03
123757,2017-12-02
123762,2017-12-03
123771,2017-11-29
123772,2017-11-29
12378,2017-12-02
123780,2017-12-01
123793,2017-11-27
123798,2017-11-25
123803,2017-12-02
123809,2017-12-02
123812,2017-11-29
12384,2017-12-03
123841,2017-11-30
123866,2017-12-01
12387,2017-12-03
123871,2017-12-02
123887,2017-12-03
123888,2017-12-02
12389,2017-12-02
123892,2017-12-03
123897,2017-12-02
123898,2017-12-02
123905,2017-12-02
123921,2017-12-03
123922,2017-11-25
123924,2017-12-02
123933,2017-11-27
123938,2017-11-26
12394,2017-12-02
123942,2017-12-03
123949,2017-12-02
123962,2017-12-01
123966,2017-12-03
123968,2017-12-02
123971,2017-12-02
123978,2017-11-26
123983,2017-12-03
123992,2017-12-02
12400,2017-12-03
124001,2017-11-30
124006,2017-11-29
124010,2017-11-27
124025,2017-11-28
12403,2017-12-02
124033,2017-12-02
124036,2017-12-03
124046,2017-12-02
124052,2017-12-02
124061,2017-11-26
124063,2017-11-30
124065,2017-12-02
124069,2017-11-30
12407,2017-11-28
124072,2017-11-28
124078,2017-11-27
124079,2017-11-29
124083,2017-11-30
124093,2017-12-02
124095,2017-12-03
124098,2017-11-26
1241,2017-11-28
124101,2017-12-03
124107,2017-11-27
12412,2017-12-03
124125,2017-12-02
124127,2017-11-27
124129,2017-12-02
124138,2017-11-30
124152,2017-12-02
124159,2017-11-29
124170,2017-11-25
124171,2017-12-02
124180,2017-12-03
124194,2017-12-02
1242,2017-11-28
12420,2017-11-30
124219,2017-12-03
124232,2017-11-28
124236,2017-11-25
12424,2017-12-03
124245,2017-11-26
124252,2017-12-01
124260,2017-12-01
124273,2017-12-01
124274,2017-12-03
124291,2017-12-02
124295,2017-12-03
124298,2017-11-30
124310,2017-11-27
12432,2017-12-01
124321,2017-12-02
124337,2017-11-30
124354,2017-11-28
124357,2017-11-27
124361,2017-12-02
124370,2017-11-27
124372,2017-12-03
124387,2017-12-02
124393,2017-12-01
124397,2017-12-02
124398,2017-11-30
1244,2017-11-29
124432,2017-11-30
124437,2017-12-02
124440,2017-12-01
124442,2017-11-30
124456,2017-12-01
124458,2017-12-03
124466,2017-12-03
124468,2017-11-30
124469,2017-11-25
124470,2017-12-03
124475,2017-12-03
124481,2017-11-27
124485,2017-11-28
124494,2017-12-01
124505,2017-11-30
124506,2017-12-02
124507,2017-12-03
124509,2017-11-29
124515,2017-11-25
124516,2017-11-27
124533,2017-12-02
124538,2017-12-03
12455,2017-12-02
124563,2017-11-25
124571,2017-12-01
124578,2017-11-25
124587,2017-11-28
124590,2017-12-01
1246,2017-11-30
124602,2017-12-02
124607,2017-12-03
124610,2017-12-02
124622,2017-12-03
124623,2017-11-29
124625,2017-12-01
124631,2017-11-25
124638,2017-11-30
12464,2017-11-28
124641,2017-12-02
12465,2017-11-28
124655,2017-12-01
12466,2017-12-02
124660,2017-12-02
124663,2017-11-27
124666,2017-11-26
124671,2017-11-29
124672,2017-11-30
124674,2017-11-27
124677,2017-12-03
124678,2017-12-02
124686,2017-11-27
124713,2017-11-30
124723,2017-11-25
124725,2017-12-01
124728,2017-12-01
124744,2017-11-25
124759,2017-12-02
12476,2017-12-02
124762,2017-12-01
124768,2017-11-26
124787,2017-11-29
124806,2017-11-28
124809,2017-12-02
124811,2017-12-03
124813,2017-12-03
124815,2017-12-03
12482,2017-12-01
124821,2017-12-02
124832,2017-11-25
124837,2017-12-01
124848,2017-12-03
124862,2017-12-03
124867,2017-12-03
124871,2017-12-01
124872,2017-12-03
124879,2017-11-26
124892,2017-12-03
1249,2017-12-01
124900,2017-12-03
124905,2017-12-01
124907,2017-11-26
124916,2017-12-03
124917,2017-12-03
12492,2017-12-02
124922,2017-12-02
124925,2017-11-29
124926,2017-12-01
124927,2017-11-28
124935,2017-11-30
12494,2017-11-29
124942,2017-11-25
124962,2017-11-27
124971,2017-11-30
124972,2017-12-01
124973,2017-12-01
124976,2017-12-03
124988,2017-12-01
12500,2017-12-03
125008,2017-12-03
125023,2017-11-28
125035,2017-12-03
125038,2017-12-01
125040,2017-12-01
125050,2017-11-30
125052,2017-12-03
125053,2017-12-02
125061,2017-12-02
125078,2017-12-03
125082,2017-12-02
125086,2017-11-29
125090,2017-11-28
125092,2017-12-01
125109,2017-12-01
125112,2017-12-01
125122,2017-11-30
125141,2017-12-01
125153,2017-12-02
125158,2017-11-27
125164,2017-12-02
125176,2017-12-01
125183,2017-12-01
125187,2017-12-03
125192,2017-11-27
125205,2017-12-03
125210,2017-12-03
125216,2017-12-02
125217,2017-11-28
125230,2017-11-30
12524,2017-12-03
125254,2017-12-03
125265,2017-11-29
125270,2017-11-28
125281,2017-12-01
1253,2017-12-01
125301,2017-12-01
125303,2017-11-30
125307,2017-12-03
125318,2017-11-25
125319,2017-12-01
125325,2017-11-26
125326,2017-11-25
125328,2017-12-03
125340,2017-11-26
125344,2017-11-30
125348,2017-12-01
125355,2017-12-02
125363,2017-11-30
125364,2017-12-03
125365,2017-11-28
125377,2017-12-03
125401,2017-12-02
125419,2017-11-27
125421,2017-12-02
125422,2017-11-27
125429,2017-11-27
125437,2017-11-25
125438,2017-12-01
125447,2017-12-01
125457,2017-12-02
125461,2017-12-03
125475,2017-11-30
125477,2017-11-29
12548,2017-12-01
125482,2017-11-26
125488,2017-11-30
125490,2017-12-02
125503,2017-12-02
125508,2017-12-02
125518,2017-12-01
125519,2017-11-28
125524,2017-12-03
125532,2017-11-27
125537,2017-12-03
125552,2017-11-30
125555,2017-11-26
125557,2017-11-30
125559,2017-12-03
125568,2017-12-03
125575,2017-11-26
125578,2017-12-03
125580,2017-12-03
125587,2017-11-30
125621,2017-12-03
125623,2017-12-01
125624,2017-12-02
125649,2017-12-03
125653,2017-12-03
12566,2017-11-29
125674,2017-12-03
125675,2017-11-26
12568,2017-12-03
125682,2017-11-27
12569,2017-12-01
125693,2017-11-27
125709,2017-12-01
12574,2017-12-03
125740,2017-11-27
125746,2017-12-01
125757,2017-11-29
125759,2017-11-30
12576,2017-12-03
12578,2017-11-30
125791,2017-11-30
125792,2017-11-27
125795,2017-11-29
125798,2017-11-30
125800,2017-12-02
125802,2017-11-28
125811,2017-12-03
125815,2017-12-01
125818,2017-11-29
125821,2017-11-26
125823,2017-11-28
125827,2017-11-30
125835,2017-11-26
125837,2017-11-30
125838,2017-11-27
125859,2017-11-28
125864,2017-12-02
125879,2017-11-29
125887,2017-12-03
12589,2017-12-01
125897,2017-12-03
125903,2017-12-02
125920,2017-12-02
125924,2017-11-28
125935,2017-12-02
125945,2017-11-29
125946,2017-11-28
125948,2017-11-27
125956,2017-12-02
125966,2017-12-01
125983,2017-11-30
125985,2017-12-02
125987,2017-12-02
125989,2017-12-03
125991,2017-11-26
125999,2017-11-29
126013,2017-12-02
126015,2017-11-30
126016,2017-11-30
126017,2017-11-25
126019,2017-11-26
126021,2017-12-02
126024,2017-11-28
126027,2017-12-03
126031,2017-11-30
12605,2017-12-03
126051,2017-11-29
126052,2017-12-01
126062,2017-11-30
126063,2017-12-03
126071,2017-12-03
126073,2017-12-03
126075,2017-12-01
126128,2017-11-30
126145,2017-12-02
126146,2017-11-28
12615,2017-11-30
126150,2017-11-28
126151,2017-12-01
126168,2017-12-01
12617,2017-11-30
126174,2017-11-30
126186,2017-12-03
126195,2017-11-25
126196,2017-12-02
126214,2017-12-03
126222,2017-11-26
126235,2017-12-03
126236,2017-11-27
126238,2017-12-02
126247,2017-11-29
126261,2017-12-01
126267,2017-11-29
126271,2017-11-27
126278,2017-11-28
126289,2017-12-03
12629,2017-12-01
126295,2017-11-30
12630,2017-12-02
126306,2017-11-30
126314,2017-11-30
126316,2017-11-29
12632,2017-12-03
126327,2017-11-30
126332,2017-11-30
126336,2017-12-02
126343,2017-12-03
126347,2017-12-03
126357,2017-12-01
126365,2017-12-03
126376,2017-11-29
126412,2017-12-01
126413,2017-11-26
126422,2017-11-26
126428,2017-12-03
126432,2017-11-27
126437,2017-11-28
126438,2017-11-26
12644,2017-12-03
126448,2017-11-27
12645,2017-11-28
12646,2017-12-03
126468,2017-12-03
126470,2017-12-02
126482,2017-12-03
126491,2017-12-01
126492,2017-11-27
12650,2017-11-29
126500,2017-12-03
126515,2017-12-01
126526,2017-12-02
126530,2017-12-02
126533,2017-12-02
126537,2017-11-29
126544,2017-12-02
126554,2017-11-27
126565,2017-11-28
126569,2017-11-28
126572,2017-12-02
126583,2017-11-30
126603,2017-12-02
126604,2017-12-02
126605,2017-12-01
126619,2017-12-01
126625,2017-11-25
126628,2017-12-01
126630,2017-11-30
126631,2017-11-29
126641,2017-12-02
12665,2017-12-02
126651,2017-12-02
126668,2017-12-03
126677,2017-12-03
126681,2017-11-29
126686,2017-12-01
126695,2017-11-25
126696,2017-11-26
126698,2017-11-29
126704,2017-12-02
126707,2017-11-25
126713,2017-12-03
126714,2017-12-03
126725,2017-11-30
126733,2017-11-29
12674,2017-12-03
126740,2017-12-01
126745,2017-11-27
126749,2017-11-26
126754,2017-11-29
126758,2017-11-26
126768,2017-12-02
126775,2017-12-03
126787,2017-12-03
126789,2017-11-29
126790,2017-12-01
126793,2017-12-02
126794,2017-11-28
126810,2017-11-27
126814,2017-11-26
126848,2017-11-30
126873,2017-11-25
126879,2017-11-27
126891,2017-12-03
126896,2017-11-29
126898,2017-12-03
126900,2017-12-02
126902,2017-11-29
126903,2017-12-01
126905,2017-11-30
126906,2017-11-30
126908,2017-12-03
126923,2017-12-02
126935,2017-12-03
126944,2017-12-03
126947,2017-11-30
126952,2017-11-27
126955,2017-12-02
126962,2017-11-28
126965,2017-11-26
126969,2017-12-02
126971,2017-12-02
126972,2017-11-30
126974,2017-11-29
126979,2017-12-01
12699,2017-12-01
126997,2017-11-30
126999,2017-12-02
12700,2017-12-03
12701,2017-12-03
127010,2017-12-03
127013,2017-11-29
127014,2017-12-02
127015,2017-12-01
127030,2017-12-02
127054,2017-12-02
127055,2017-11-28
127057,2017-12-03
127058,2017-11-30
127069,2017-11-30
12707,2017-12-01
127072,2017-11-30
127075,2017-12-03
127080,2017-12-03
127085,2017-12-03
12709,2017-11-30
127113,2017-12-03
127125,2017-12-03
127135,2017-12-01
127139,2017-12-03
127141,2017-12-02
127146,2017-11-28
127178,2017-12-02
127180,2017-12-03
127181,2017-11-28
127182,2017-11-30
127194,2017-12-02
127206,2017-11-26
127208,2017-11-28
127210,2017-12-01
12722,2017-12-03
127224,2017-12-03
127260,2017-11-28
127268,2017-11-27
127276,2017-12-02
127282,2017-12-01
127306,2017-11-25
127308,2017-11-30
127323,2017-12-02
127336,2017-11-29
127340,2017-12-03
127342,2017-11-29
127345,2017-12-02
127355,2017-12-03
127360,2017-12-03
127364,2017-11-30
127367,2017-11-30
127384,2017-12-03
127398,2017-11-30
1274,2017-11-29
127407,2017-12-02
127415,2017-12-01
127417,2017-12-03
127419,2017-12-03
127430,2017-11-26
127433,2017-11-29
127435,2017-12-03
127450,2017-12-03
127458,2017-11-25
12747,2017-12-03
127476,2017-11-28
127488,2017-11-26
127496,2017-11-29
1275,2017-11-26
127500,2017-12-02
127501,2017-11-30
127505,2017-11-30
127506,2017-11-25
127507,2017-12-01
127511,2017-11-28
127522,2017-11-28
127529,2017-12-03
127532,2017-11-29
127538,2017-11-25
127539,2017-11-25
127542,2017-12-02
127543,2017-12-01
127548,2017-12-02
127550,2017-11-30
127554,2017-12-03
127556,2017-12-03
12756,2017-12-02
127564,2017-12-02
12758,2017-11-25
127582,2017-12-03
127583,2017-11-30
127607,2017-11-30
127611,2017-12-02
127615,2017-11-30
127621,2017-12-02
127624,2017-11-29
127627,2017-11-27
127628,2017-12-01
12763,2017-12-03
12764,2017-11-25
127647,2017-11-30
127656,2017-11-26
127657,2017-12-01
127666,2017-12-01
127672,2017-12-02
127674,2017-11-29
127677,2017-12-03
127684,2017-12-03
127686,2017-12-03
127687,2017-12-02
127699,2017-12-02
127706,2017-12-01
127713,2017-12-03
127722,2017-11-28
127726,2017-11-29
127743,2017-11-30
127744,2017-11-27
127747,2017-12-01
127749,2017-12-03
12775,2017-11-29
127768,2017-12-03
127773,2017-12-03
127774,2017-11-30
12779,2017-11-30
12780,2017-11-26
127818,2017-11-27
127820,2017-12-02
127821,2017-12-03
127830,2017-12-02
127856,2017-12-03
127858,2017-12-02
127866,2017-12-03
127869,2017-12-03
127876,2017-12-02
12788,2017-12-01
127883,2017-12-03
127905,2017-11-30
127906,2017-11-29
127915,2017-12-03
127927,2017-11-28
127938,2017-11-30
127942,2017-12-03
127944,2017-11-30
12795,2017-12-02
127953,2017-11-26
127954,2017-11-27
127965,2017-11-26
127969,2017-11-30
127972,2017-11-26
127978,2017-12-03
127981,2017-12-03
127982,2017-12-01
127996,2017-11-29
128000,2017-12-01
128006,2017-11-29
12801,2017-12-03
128022,2017-11-26
128031,2017-12-03
128033,2017-11-28
128035,2017-12-01
128038,2017-12-03
128045,2017-11-29
12806,2017-12-01
128067,2017-11-30
128073,2017-12-01
128077,2017-11-30
128078,2017-11-29
128079,2017-12-02
12808,2017-11-29
128092,2017-12-03
128099,2017-12-02
1281,2017-12-02
128108,2017-11-28
128111,2017-11-30
128113,2017-12-03
128120,2017-11-27
128124,2017-11-28
128129,2017-11-29
128131,2017-11-30
128135,2017-12-01
128139,2017-11-26
128145,2017-12-03
128152,2017-12-02
128162,2017-11-30
128186,2017-11-29
12819,2017-11-25
128196,2017-12-01
128212,2017-11-30
128218,2017-11-28
128224,2017-12-03
128229,2017-12-03
128230,2017-11-28
128259,2017-12-02
128260,2017-11-29
128265,2017-12-03
128270,2017-11-25
128271,2017-12-02
12830,2017-11-25
128325,2017-11-29
128329,2017-11-26
128332,2017-12-01
128338,2017-12-03
128351,2017-11-26
128352,2017-11-30
128360,2017-12-02
128362,2017-11-25
128371,2017-11-26
128372,2017-11-27
128377,2017-12-03
128379,2017-12-03
128390,2017-12-03
128391,2017-11-26
128392,2017-12-03
128393,2017-11-27
128401,2017-11-30
128406,2017-11-26
128408,2017-12-01
128412,2017-11-29
128417,2017-12-03
128422,2017-12-03
128434,2017-11-30
128438,2017-11-30
128444,2017-11-29
128446,2017-11-25
128447,2017-12-01
128449,2017-12-03
128451,2017-11-27
128461,2017-12-02
128465,2017-12-03
128469,2017-12-01
128472,2017-12-01
128480,2017-12-01
12849,2017-11-25
12851,2017-12-02
128512,2017-11-30
128516,2017-12-02
128524,2017-12-03
128525,2017-11-30
128527,2017-11-26
128528,2017-12-02
128529,2017-12-03
128536,2017-11-30
128538,2017-11-26
128539,2017-12-03
128541,2017-12-02
128553,2017-12-02
128557,2017-11-25
128572,2017-12-03
128573,2017-11-30
128590,2017-12-02
128591,2017-12-02
12860,2017-11-30
128610,2017-12-03
128611,2017-11-30
128613,2017-12-03
128614,2017-12-03
128624,2017-12-03
128643,2017-12-02
128647,2017-11-29
128657,2017-11-25
128666,2017-12-03
128673,2017-12-01
128686,2017-12-01
128693,2017-11-27
128704,2017-12-03
128705,2017-11-25
128708,2017-12-03
128709,2017-12-01
12872,2017-11-29
128725,2017-12-03
128727,2017-12-03
128742,2017-11-30
128754,2017-12-02
128755,2017-12-01
128775,2017-12-01
128778,2017-11-30
128793,2017-11-28
128795,2017-11-28
1288,2017-12-03
128808,2017-12-01
128822,2017-11-28
128827,2017-12-02
128829,2017-11-30
128838,2017-12-01
12885,2017-11-25
128861,2017-11-25
12888,2017-11-27
128887,2017-11-29
128910,2017-11-27
128919,2017-12-02
12892,2017-11-25
128926,2017-12-01
128935,2017-12-01
128942,2017-11-27
128945,2017-12-02
128955,2017-11-27
128960,2017-12-02
128962,2017-11-26
128964,2017-12-02
128967,2017-12-03
128971,2017-12-03
128979,2017-12-03
128984,2017-12-01
128991,2017-12-01
128992,2017-12-03
128995,2017-12-01
129001,2017-11-25
129005,2017-12-03
129007,2017-11-29
